what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097926657
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097928901
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097930393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097940162
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1291097945459
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097946728
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097953019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291097953051
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.export",1291097953051
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097953901
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1291097960001
